ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,MiscellaneousOvernightStays,MonthName,TotalOvernightStays
Channel Islands NP,CHIS,National Park,Pacific West,CA,2003,9,55783,1337,652917,0,0,0,0,1505,11480,September,1505
Channel Islands NP,CHIS,National Park,Pacific West,CA,2003,10,41312,1483,503238,0,0,0,0,1725,12407,October,1725
Channel Islands NP,CHIS,National Park,Pacific West,CA,2003,11,31566,1131,234459,0,0,0,0,366,2718,November,366
Channel Islands NP,CHIS,National Park,Pacific West,CA,2003,12,31430,901,138195,0,0,0,0,363,657,December,363
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,1,37978,918,304946,0,0,0,0,320,1926,January,320
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,2,30637,938,221036,0,0,0,0,191,1877,February,191
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,3,40684,632,348634,0,0,0,0,372,3002,March,372
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,4,56831,1194,612107,0,0,0,0,1807,6453,April,1807
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,5,61310,1376,664304,0,0,0,0,1874,15309,May,1874
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,6,58033,1046,561590,0,0,0,0,1917,7133,June,1917
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,7,62994,1673,690620,0,0,0,0,707,5459,July,707
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,8,79304,2234,1118779,0,0,0,0,4310,14490,August,4310
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,9,61629,1399,771122,0,0,0,0,3089,17861,September,3089
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,10,26026,1743,428850,0,0,0,0,1927,7124,October,1927
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,11,13107,1543,142598,0,0,0,0,474,1197,November,474
Channel Islands NP,CHIS,National Park,Pacific West,CA,2004,12,9183,2459,78597,0,0,0,0,98,248,December,98
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,1,19573,1521,118046,0,0,0,0,0,279,January,0
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,2,21574,550,145286,0,0,0,0,66,833,February,66
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,3,41489,633,447912,0,0,0,0,555,1499,March,555
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,4,40623,620,510299,0,0,0,0,960,2088,April,960
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,5,38757,670,510348,0,0,0,0,2050,7565,May,2050
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,6,61422,1057,580847,0,0,0,0,3245,10103,June,3245
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,7,64849,1230,930548,0,0,0,0,3667,19674,July,3667
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,8,52469,1428,768944,0,0,0,0,4058,20079,August,4058
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,9,42447,1359,676220,0,0,0,0,2604,20916,September,2604
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,10,28700,1082,443401,0,0,0,0,1842,7601,October,1842
Channel Islands NP,CHIS,National Park,Pacific West,CA,2005,11,22204,705,271270,0,0,0,0,127,4086,November,127
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,1,16009,552,98584,0,0,0,0,9,2129,January,9
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,2,22396,668,93277,0,0,0,0,48,171,February,48
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,3,30129,517,150001,0,0,0,0,254,2444,March,254
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,4,35366,994,360337,0,0,0,0,1135,5396,April,1135
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,5,32466,858,436756,0,0,0,0,2034,5580,May,2034
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,6,39562,1105,531227,0,0,0,0,2334,6512,June,2334
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,7,50276,2115,651094,0,0,0,0,3105,19431,July,3105
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,8,51456,4385,821967,0,0,0,0,3644,33228,August,3644
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,9,36954,6258,473905,0,0,0,0,3037,36113,September,3037
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,10,23665,3404,325529,0,0,0,0,1266,21677,October,1266
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,11,21689,3860,252335,0,0,0,0,609,11232,November,609
Channel Islands NP,CHIS,National Park,Pacific West,CA,2006,12,15288,1887,142168,0,0,0,0,217,2799,December,217
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,1,16087,1464,113553,0,0,0,0,183,4181,January,183
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,2,23541,785,117589,0,0,0,0,200,617,February,200
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,3,38890,767,308526,0,0,0,0,852,3155,March,852
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,4,35241,1195,347501,0,0,0,0,1320,3920,April,1320
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,5,30366,1103,358889,0,0,0,0,2057,7209,May,2057
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,6,37646,656,465218,0,0,0,0,1979,6705,June,1979
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,7,43741,1335,554573,0,0,0,0,2914,17042,July,2914
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,8,43895,1424,566655,0,0,0,0,3926,13145,August,3926
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,9,36658,1324,476024,0,0,0,0,2182,14972,September,2182
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,10,21340,1350,198589,0,0,0,0,1469,10436,October,1469
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,11,16468,1422,159389,0,0,0,0,594,3479,November,594
Channel Islands NP,CHIS,National Park,Pacific West,CA,2007,12,16933,1424,152990,0,0,0,0,125,2930,December,125
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,1,13861,582,62609,0,0,0,0,138,149,January,138
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,2,19698,579,56981,0,0,0,0,31,374,February,31
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,3,30885,562,110508,0,0,0,0,3,720,March,3
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,4,29361,53,303697,0,0,0,0,1046,3276,April,1046
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,5,22006,778,197526,0,0,0,0,1809,1868,May,1809
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,6,36709,686,463326,0,0,0,0,1992,2498,June,1992
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,7,46116,910,612968,0,0,0,0,3231,2331,July,3231
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,8,46593,924,647833,0,0,0,0,3951,2493,August,3951
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,9,30425,1026,393503,0,0,0,0,2249,2574,September,2249
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,10,23139,862,241151,0,0,0,0,1322,1913,October,1322
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,11,18847,880,191276,0,0,0,0,964,405,November,964
Channel Islands NP,CHIS,National Park,Pacific West,CA,2008,12,14537,889,111689,0,0,0,0,213,72,December,213
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,1,17352,1452,65720,0,0,0,0,0,468,January,0
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,2,24320,912,146624,0,0,0,0,303,144,February,303
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,3,35244,715,204923,0,0,0,0,807,369,March,807
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,4,36596,853,300894,0,0,0,0,1522,743,April,1522
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,5,39758,1358,532601,0,0,0,0,2435,1265,May,2435
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,6,29663,1261,284993,0,0,0,0,2301,1548,June,2301
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,7,42749,1742,531848,0,0,0,0,3608,2016,July,3608
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,8,46835,1401,640436,0,0,0,0,4113,2957,August,4113
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,9,29820,1388,337769,0,0,0,0,2946,2048,September,2946
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,10,19619,1128,180896,0,0,0,0,1789,2867,October,1789
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,11,14275,1004,77372,0,0,0,0,124,1877,November,124
Channel Islands NP,CHIS,National Park,Pacific West,CA,2009,12,12514,174,47345,0,0,0,0,249,135,December,249
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,1,19213,707,61937,0,0,0,0,140,585,January,140
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,2,23044,649,87278,0,0,0,0,239,171,February,239
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,3,24377,691,160966,0,0,0,0,1093,671,March,1093
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,4,22903,688,173916,0,0,0,0,1180,545,April,1180
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,5,26806,910,203855,0,0,0,0,2089,1305,May,2089
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,6,27992,834,263382,0,0,0,0,2223,1593,June,2223
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,7,29118,1513,164707,0,0,0,0,10228,4721,July,10228
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,8,32454,951,310012,0,0,0,0,3671,2561,August,3671
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,9,22813,1179,138164,0,0,0,0,7845,2696,September,7845
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,10,16520,947,101855,0,0,0,0,4948,3920,October,4948
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,11,19691,901,107034,0,0,0,0,3239,2633,November,3239
Channel Islands NP,CHIS,National Park,Pacific West,CA,2010,12,12584,701,53446,0,0,0,0,176,1112,December,176
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,1,14343,628,50850,0,0,0,0,204,446,January,204
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,2,5384,429,34967,0,0,0,0,249,392,February,249
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,3,16432,580,37892,0,0,0,0,2547,842,March,2547
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,4,24939,808,170618,0,0,0,0,1809,608,April,1809
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,5,20563,828,110409,0,0,0,0,1244,491,May,1244
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,6,27136,1407,180023,0,0,0,0,1780,3362,June,1780
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,7,38637,1045,344675,0,0,0,0,3166,6390,July,3166
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,8,30872,705,297918,0,0,0,0,3519,5594,August,3519
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,9,21264,1216,172907,0,0,0,0,3158,3866,September,3158
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,10,19337,801,163704,0,0,0,0,3216,3512,October,3216
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,11,11667,224,45410,0,0,0,0,811,1049,November,811
Channel Islands NP,CHIS,National Park,Pacific West,CA,2011,12,12182,385,51605,0,0,0,0,1128,601,December,1128
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,1,15786,531,57398,0,0,0,0,229,490,January,229
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,2,17918,317,95889,0,0,0,0,353,594,February,353
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,3,20902,430,113238,0,0,0,0,841,1116,March,841
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,4,19663,348,140120,0,0,0,0,1080,2146,April,1080
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,5,24524,339,211846,0,0,0,0,1678,1894,May,1678
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,6,29404,369,284081,0,0,0,0,2803,1701,June,2803
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,7,36269,670,347567,0,0,0,0,3772,3388,July,3772
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,8,33227,493,334878,0,0,0,0,3624,3614,August,3624
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,9,24867,450,246438,0,0,0,0,2540,1534,September,2540
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,10,19904,528,187384,0,0,0,0,1605,2830,October,1605
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,11,4999,400,101952,0,0,0,0,985,1404,November,985
Channel Islands NP,CHIS,National Park,Pacific West,CA,2012,12,2131,266,33264,0,0,0,0,275,104,December,275
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,1,12800,61,39200,0,0,0,0,370,158,January,370
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,2,10671,407,61246,0,0,0,0,261,482,February,261
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,3,15541,474,100401,0,0,0,0,1622,1282,March,1622
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,4,18927,686,163646,0,0,0,0,1366,1264,April,1366
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,5,21009,443,184877,0,0,0,0,1910,1287,May,1910
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,6,24797,569,197878,0,0,0,0,2776,4648,June,2776
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,7,27997,730,220785,0,0,0,0,3535,5544,July,3535
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,8,26273,980,264736,0,0,0,0,3803,7893,August,3803
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,9,18851,520,136689,0,0,0,0,2887,1053,September,2887
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,10,7193,570,62241,0,0,0,0,117,3213,October,117
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,11,13638,494,104135,0,0,0,0,896,900,November,896
Channel Islands NP,CHIS,National Park,Pacific West,CA,2013,12,14332,72,99424,0,0,0,0,489,63,December,489
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,1,18927,326,113620,0,0,0,0,267,536,January,267
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,2,21183,368,147004,0,0,0,0,364,274,February,364
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,3,32109,691,334017,0,0,0,0,1461,1674,March,1461
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,4,25698,430,199350,0,0,0,0,1818,459,April,1818
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,5,32869,533,390435,0,0,0,0,2482,2529,May,2482
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,6,43584,1290,573173,0,0,0,0,2747,1764,June,2747
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,7,50470,688,629703,0,0,0,0,4106,3636,July,4106
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,8,39208,425,476864,0,0,0,0,4207,3146,August,4207
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,9,27100,427,286062,0,0,0,0,2952,2898,September,2952
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,10,18271,294,160202,0,0,0,0,1331,1899,October,1331
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,11,17923,570,134932,0,0,0,0,818,860,November,818
Channel Islands NP,CHIS,National Park,Pacific West,CA,2014,12,14819,532,80404,0,0,0,0,515,342,December,515
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,1,19847,530,131818,0,0,0,0,304,590,January,304
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,2,21653,545,176596,0,0,0,0,326,495,February,326
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,3,29901,822,297145,0,0,0,0,1621,1998,March,1621
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,4,23479,587,176168,0,0,0,0,1538,1444,April,1538
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,5,34023,1697,449487,0,0,0,0,2260,1264,May,2260
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,6,33193,819,341090,0,0,0,0,2946,8685,June,2946
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,7,46749,921,617318,0,0,0,0,4163,3110,July,4163
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,8,35392,882,413288,0,0,0,0,3238,5652,August,3238
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,9,24994,788,230909,0,0,0,0,3862,5062,September,3862
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,10,21871,829,225532,0,0,0,0,1972,2691,October,1972
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,11,18913,612,174203,0,0,0,0,873,1980,November,873
Channel Islands NP,CHIS,National Park,Pacific West,CA,2015,12,14801,333,77701,0,0,0,0,223,432,December,223
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,1,15710,447,59409,0,0,0,0,279,441,January,279
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,2,20168,393,104168,0,0,0,0,602,356,February,602
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,3,28054,467,188205,0,0,0,0,1123,1728,March,1123
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,4,26142,611,177650,0,0,0,0,1213,1184,April,1213
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,5,33476,758,336460,0,0,0,0,2572,2070,May,2572
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,6,39342,1058,444532,0,0,0,0,3267,2804,June,3267
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,7,49119,906,526388,0,0,0,0,3720,3942,July,3720
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,8,45123,689,529788,0,0,0,0,4154,4928,August,4154
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,9,39450,700,501250,0,0,0,0,3364,3996,September,3364
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,10,28906,560,303311,0,0,0,0,1325,3114,October,1325
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,11,20029,487,159804,0,0,0,0,767,918,November,767
Channel Islands NP,CHIS,National Park,Pacific West,CA,2016,12,19288,311,134530,0,0,0,0,499,472,December,499
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,1,18887,476,94216,0,0,0,0,298,396,January,298
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,2,20325,396,104978,0,0,0,0,226,346,February,226
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,3,32263,1125,259306,0,0,0,0,1309,1714,March,1309
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,4,33888,1070,322936,0,0,0,0,1775,1328,April,1775
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,5,37528,2495,443485,0,0,0,0,2747,2732,May,2747
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,6,44852,1196,568134,0,0,0,0,3051,3375,June,3051
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,7,56194,1082,677662,0,0,0,0,3729,3285,July,3729
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,8,40750,734,492759,0,0,0,0,3107,5049,August,3107
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,9,33063,834,391828,0,0,0,0,3189,4964,September,3189
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,10,25495,1046,262857,0,0,0,0,2084,2934,October,2084
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,11,23696,701,200131,0,0,0,0,1019,1336,November,1019
Channel Islands NP,CHIS,National Park,Pacific West,CA,2017,12,16746,294,114579,0,0,0,0,400,558,December,400
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,1,15986,420,96626,0,0,0,0,284,531,January,284
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,2,24878,397,133415,0,0,0,0,523,414,February,523
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,3,30668,715,243711,0,0,0,0,1171,1678,March,1171
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,4,37565,304,419761,0,0,0,0,1672,1287,April,1672
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,5,33616,1143,422704,0,0,0,0,1979,639,May,1979
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,6,39141,994,471492,0,0,0,0,2183,3200,June,2183
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,7,49533,183,530999,0,0,0,0,3301,873,July,3301
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,8,39684,36,443800,0,0,0,0,3377,828,August,3377
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,9,31267,319,338458,0,0,0,0,2836,4846,September,2836
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,10,26844,466,281746,0,0,0,0,1843,2686,October,1843
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,11,21703,579,207970,0,0,0,0,1960,1197,November,1960
Channel Islands NP,CHIS,National Park,Pacific West,CA,2018,12,15365,307,134384,0,0,0,0,334,364,December,334
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,1,9193,175,146626,0,0,0,0,691,896,January,691
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,2,22263,281,229853,0,0,0,0,722,504,February,722
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,3,34951,374,404187,0,0,0,0,2270,1588,March,2270
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,4,39218,406,484974,0,0,0,0,2724,2142,April,2724
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,5,39070,745,504262,0,0,0,0,1962,3528,May,1962
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,6,44915,481,609130,0,0,0,0,2484,4334,June,2484
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,7,47581,508,564097,0,0,0,0,3019,6566,July,3019
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,8,49793,333,743094,0,0,0,0,3506,8374,August,3506
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,9,38681,348,542859,0,0,0,0,2791,8708,September,2791
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,10,36691,223,583282,0,0,0,0,1528,5229,October,1528
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,11,25212,279,333865,0,0,0,0,1066,2344,November,1066
Channel Islands NP,CHIS,National Park,Pacific West,CA,2019,12,22062,292,265216,0,0,0,0,648,864,December,648
Channel Islands NP,CHIS,National Park,Pacific West,CA,2020,1,18955,421,177294,0,0,0,0,170,896,January,170
Channel Islands NP,CHIS,National Park,Pacific West,CA,2020,2,20318,123,163822,0,0,0,0,87,504,February,87
Channel Islands NP,CHIS,National Park,Pacific West,CA,2020,3,13408,161,163248,0,0,0,0,119,1588,March,119
Channel Islands NP,CHIS,National Park,Pacific West,CA,2020,4,365,73,8754,0,0,0,0,0,2142,April,0
Channel Islands NP,CHIS,National Park,Pacific West,CA,2020,5,2514,74,60341,0,0,0,0,0,3528,May,0
